gênero,artista,música,letra
Sertanejo Raiz,Almir Sater,Boiada,"Ele foi levando boi, um dia ele se foi no rastro da boiada A poeira é como o tempo, um véu, uma bandeira, tropa viajada Foram indo lentamente, calmos e serenos, lenta caminhada E sumiram lá na curva, na curva da vida, na curva da estrada E depois dali pra frente, não se tem notícias, não se sabe nada Nada que dissesse algo De boi, de boiada, de peão de estrada Disse um viajante, história mal contada Ninguém viu, nem rastro, nem homem, nem nada Isso foi há muito tempo, tempo em que a tropa ainda viajava Com seus fardos e pelegos no ranger do arreio ao romper da aurora Tempos de estrelas cadentes, fogueiras ardentes, ao som da viola Dias e meses fluindo, destino seguindo, e a gente indo embora Isso tudo aconteceu, é fato que se deu, faz parte da história E até hoje em dia quando junta a peãozada Coisas assombradas, verdades juradas Dizem que sumiram, que não existiram Ninguém sabe nada Ele foi levando boi, um dia ele se foi no rastro da boiada A poeira é como o tempo, um véu, uma bandeira, tropa viajada Foram indo lentamente, calmos e serenos, lenta caminhada Dias e meses seguindo, destino fluindo, e a gente indo embora Isso tudo aconteceu, é fato que se deu, faz parte da história E até hoje em dia quando junta a peãozada Coisas assombradas, verdades juradas Dizem que sumiram, que não existiram Ninguém sabe nada"
Sertanejo Raiz,Almir Sater,Do Amanhã Nada Sei,Eu vi rastros de luzes no céu Astros azuis e vermelhos Sâo testemunhas fiéis Que parti das terras que sempre amei Ontem pra mim está morto Do amanhã nada sei Vou sair com o Sol Vou bem antes se eu puder Conto com a força dos ventos E o imenso poder das marés Mesmo as piores tormentas Eu enfrento sem perder a fé Mulher Sob a luz do luar Chego em um porto qualquer Onde eu puder te encontrar Pra receber seus carinhos Esperando o alvorecer Depois navego sozinho Esse é o meu jeito de ser Sempre haverão 7 mares Tantos lugares pra eu me perder Sempre haverão 7 mares Tantos lugares pra eu me perder Vou sair com o Sol Vou mais cedo se eu puder Conto com a força dos ventos E o imenso poder das marés Mesmo as piores tormentas Eu enfrento sem perder a fé Sempre haverão 7 mares Tantos lugares pra eu me perder
Sertanejo Raiz,Almir Sater,Maneira Simples,Nada é mais real Que aprender maneira simples de viver Tudo é tão normal Se a gente não se cansa nunca de aprender Sempre olhar como se fosse a primeira vez Se espantar como criança a perguntar por quês? Vamos flutuar em um balão Que sobrevoa o amanhecer Vamos navegar Entre os navios no horizonte a se perder Nos lembrar Que tudo tem sua razão de ser E afinal eu quero apenas estar com você Sombras no céu já vem O anoitecer também com seus milhões de estrelas Que iluminarão mais uma vez Com a palidez da sua luz A imensidão que a gente vê
Sertanejo Raiz,Almir Sater,Mês de Maio,"Azul do céu brilhou E o mês de maio enfim chegou Olhos vão se abrir pra tanta cor É mês de maio, a vida tem seu esplendor A luz do sol entrou pela janela E convidou pra tarde tão bela e sem calor É mês de maio, saio e vou ver o sol se pôr Horizonte de aquarela que ninguém jamais pintou E o enxame de estrelas diz que o dia terminou Noite nem se firmou E a lua cheia já clareou Sombras podem ir, façam favor É mês de maio, é tempo de ser sonhador Quem não se enamorou No mês de maio, bem que tentou E quem não tiver ainda amor Dos solitários, o mês de maio é o protetor Boa terra, velha esfera que nos leva aonde for Pro futuro, quem nos dera, que te dessem mais valor Noite nem se firmou E a lua cheia já clareou Sombras podem ir, façam favor É mês de maio, é tempo de ser sonhador Horizonte de aquarela que ninguém jamais pintou E o enxame de estrelas diz que o dia terminou Boa terra, velha esfera que nos leva aonde for Pro futuro, quem nos dera, que te dessem mais valor"
Sertanejo Raiz,Almir Sater,Cubanita,"Cubanita me lembro bem Que foi paixão à primeira vista Você era dentre todas a mais bonita Admita que quando você me viu Sentiu coisa parecida Me olhou com aqueles olhos de bandida Fez amor como bailarina Me beijou e me enlouqueceu Mas chorou feito uma menina Quando amanheceu Senhorita você fugiu daquela ilha socialista Algum barbudão te deu visto de turista Mas assim que chegou aqui caiu na farra capitalista Andava de limousine com motorista Hermanita, sabemos bem Foi tão bom quanto tinha que ser Mas seguimos os nossos caminhos Porque nos convém Reconheço bem que você me avisou Da sua veia de artista Sumiu, se evaporou e não deixou pista De repente vem gente e diz Que te viu casada com economista Um outro te viu pelada numa revista Cubanita, onde estiver Amsterdã ou em Nova Guiné Será sempre, e não só pra mim Uma linda mulher Cubanita linda Te quiero E diga lo que digan Te quiero Seras bienvenida Em mi vida Hermosa señorita Te quiero"
Sertanejo Raiz,Almir Sater,Mochileira,"Mochileira deite comigo essa noite E conte aquela boa velha história De como as noites são claras em Machu Pichu E os dias dourados na Califórnia Moça eu não vou precisar ler na sua mão Pra saber que você não vai voltar Pra vida maluca das pessoas Do mundo Das formigas tentando se esconder da chuva Dance mochileira que eu toco a guitarra Pedro saiu numa barca pro Nepal Vera estava em Amsterdã Porque não fazer algo mais divertido que casar com executivos E acabar achando excitante A reunião semanal da confraria dos amantes Das delícias da boa velha tecnocracia Dance mochileira que eu toco a guitarra Moça eu sei que não é legal Ficar sozinha quando o velho medo vem E essa noite em Cuzco é tão fria Me passe a garrafa de vinho Sim, eu posso ver Que os tempos tem sido maus com você Mas os Deuses eles sabem Que valeu a pena segurar essa barra Moça o céu é seu amigo Enquando durar essa farra E depois você é mesmo Do tipo de cigarra Que canta na chuva Dance mochileira que eu toco a guitarra."
Sertanejo Raiz,Almir Sater,"Amanheceu, Peguei a Viola","Amanheceu, peguei a viola botei na sacola e fui viajar Sou cantador e tudo nesse mundo, vale pra que eu cante e possa praticar. A minha arte sapateia as cordas E esse povo gosta de me ouvir cantar. Amanheceu, peguei a viola botei na sacola e fui viajar Ao meio-dia eu tava em Mato Grosso, do sul ou do norte, não sei explicar. Só sei dizer que foi de tardezinha, Eu já tava cantando em Belém do Pará. Amanheceu, peguei a viola botei na sacola e fui viajar Em Porto Alegre um tal de coronel, pediu que eu musicasse um verso que ele fez. Para uma china, que pela poesia, Nem lá em Pequim se vê tanta altivez. Amanheceu, peguei a viola botei na sacola e fui viajar Parei em minas pra trocar as cordas, e segui direto para o Ceará. E no caminho fui pensando, é lindo, Essa grande aventura de poder cantar. Amanheceu, peguei a viola botei na sacola e fui viajar Chegou a noite e me pegou cantando, num bailão, no norte lá do Paraná. Daí pra frente ninguém mais se espanta, E o resto da noitada eu não posso contar. Anoiteceu, e eu voltei pra casa, Que o dia foi longo e o sol quer descansar."
Sertanejo Raiz,Zilo E Zalo,O Milagre do Ladrão,"Um inocente com seis anos de idade Triste vivia por não poder caminhar Sempre sentado numa cadeira de rodas Olhava triste seus amiguinhos brincar Sua mãezinha muito pobre lhe dizia Todas as noites na hora de se deitar Filho querido, você vai ficar curado Nosso Senhor um dia vem pra lhe curar O inocente todo cheio de esperança Pra sua mãe dizia cheio de fé Se é verdade que Jesus vem me curar Quero saber então que jeito que ele é Sua mãezinha entre soluços respondia Com o seu rosto todo banhado em pranto Nosso Senhor é um velhinho muito pobre Barba comprida e cabelos muito brancos Em uma noite muito fria e chuvosa De tempestade e de grande escuridão Pela janela do quarto do menino Naquele instante, foi entrando um ladrão O inocente vendo aquele homem barbudo Já levantou-se foi tão grande a sua fé Pensou que Deus tinha ido lhe curar Saiu andando, ajoelhou-se aos seus pés Senhor do céu, eu lhe agradeço imensamente Mamãe falou que você viria me curar, muito obrigado Fiquei bom, já estou andando Com meus amigos, amanhã posso brincar Não vá embora, fica um pouco mais comigo Todas as noites, mamãe me ensina rezar Senta comigo, minha cama é bem grandinha Teu rosto lindo, eu agora vou beijar Ao receber aquele beijo do inocente Aquele homem de remorso estremeceu Saiu andando com os olhos rasos d'água Aquela cena toda ele compreendeu A consciência lhe doeu naquele instante Foi se afastando parecendo uma visão O inocente no momento foi curado Sem perceber que era o milagre de um ladrão"
Sertanejo Raiz,Zilo E Zalo,Feitiço Espanhol,"Ela chegou com o circo Dedilhava castanhola Era morena e bonita Era meiga, era espanhola Tinha os olhos cor da noite E os lábios cor de cereja Seu rosto tinha a beleza De uma tarde sertaneja Quando a viu cheia de graça Na volúpia do bailado Ele cheio de esperança Ficou logo apaixonado E um dia se decidiu Ela tem sido o meu mal Vou dizer que a quero muito Vou declarar-me afinal E partiu era de noite Inquieto, meio arredio Foi ao circo tiritando Pois fazia muito frio Mas ao chegar lá no largo Chorou por tudo que viu O circo havia partido E o largo estava vazio Saudade ficou com ele Na praça ficou saudade Saudade da noite amiga E nas ruas da cidade De noite o pobre rapaz Sempre escuta a castanhola E chora desesperado Seu pranto ninguém consola"
Sertanejo Raiz,Zilo E Zalo,A Vida de São Sebastião,"O soldado Sebastião com seu uniforme dourado Era o comandante da guarda daquele grande reinado No antigo império romano era o primeiro soldado Braço direito do rei, por ele muito estimado Naquela era distante o cristão era condenado Se acreditassem em Deus era logo sacrificado O rei mandava prender e seu dia estava marcado Era levado na arena e pelos leões devorado Aquele rei sem coração carrasco do império romano Não acreditava em Deus, era malvado e profano Sempre falando a todos que tinha poder sobre humano Que o único Deus da terra, era ele, o rei soberano Deus do céu lá das alturas vendo tanta ingratidão Enviou esta mensagem ao soldado Sebastião Para proteger os pobres, todos que fossem cristão Combater o rei tirano homem ruim sem religião A partir deste momento Sebastião se transformou Adorava Deus do céu que a missão lhe confiou Mas o rei sabendo disso por vingança condenou O soldado Sebastião que a Deus se dedicou Quase louco enrraivecido lhe falou o rei maldito Eu sou Deus aqui na terra em mais nada eu acredito Sebastião lhe respondeu com os olhos no infinito Só existe um Deus no mundo nosso Senhor Jesus Cristo Com a resposta que deu num mourão foi amarrado E seu corpo quase nu pelas flechas foi varado Hoje é um santo milagroso foi por Deus glorificado Conhecido me todo mundo São Sebastião abençoado"
Sertanejo Raiz,Zilo E Zalo,A Volta do Seresteiro,Companheirada eu aqui estou de novo Foi a saudade que me obrigou voltar Quem foi criado pelos braços deste povo Em outros cantos nunca pode acostumar Vocês bem sabem a razão que eu fui embora E até jurei de nunca mais voltar aqui Pois a mulher que eu mais amei com outro mora Só Deus quem sabe quanta dor eu já senti Porém agora junto com meus velhos amigos Só hei de amar esta lua cor de prata Esta viola que sempre sofreu comigo Me acompanha nesta nova serenata Revendo ao alto a linda luz da lua cheia E ouvindo a voz de meus velhos companheiros Ao som dolente nesta viola que ponteia Eu canto as mágoas de um pobre seresteiro Hoje meu peito tem profunda cicatriz O meu destino é amar quem não me quer Eu sei que ela com outro vive feliz Eu não consigo gostar de outra mulher E quando eu passo no lugar que ela morava Eu não suporto nem olhar mais na janela Relembro as tardes que ela sempre me esperava E as horas alegres que passei ao lado dela
Sertanejo Raiz,Zilo E Zalo,Couro de Boi,"""Conheço um velho ditado desde os tempos dos zagais, Um pai trata deis fio, deis fio num trata um pai, Sentindo o peso dos anos, sem podê mais trabaiá, Um veio peão estradeiro, com seu fio foi morá, O rapaiz era casado, e a muié deu de impricá, Você mande o veio imbora, se não quisé que eu vá, O rapaiz coração duro, com veinho foi falá:"" Para o senhor se mudá Meu pai eu vim lhe pedi Hoje aqui da minha casa O sinhô tem que saí Leva esse couro de boi Que eu acabei de curti Pra lhe servi de coberta Aonde o sinho durmi O pobre véio calado Pegou o couro e saiu Seu neto de oito anos Que aquela cena assistiu Correu atrás do avô Seu paletó sacudiu Metade daquele couro Chorando ele pediu O véinho comovido Pra não vê o neto chorando Cortou o couro no meio E pro netinho foi dando O menino chegou em casa Seu pai foi lhe perguntando Pra que você qué este couro Que seu avô foi levando Disse o menino ao pai Um dia vou me casar O senhor vai ficar véio E comigo vem morar Pode ser que aconteça De nóis não se cumbiná Essa metade do couro Vou dar pro senhor levar"
Sertanejo Raiz,Zilo E Zalo,Aurora do Mundo,"Quem teve os amores que tive na vida É gente entendida na mágoa e na dor E sabe por certo que um doce carinho Às vezes é espinho em forma de flor Estando sofrendo aqui na cidade A louca saudade de um certo amor Busquei o remédio pra mente saudosa Na vida gostosa do interior Cruzei os cerrados, chapadas e serras Pro lado das terras de Minas Gerais Vi campos floridos e belos cenários E ouvi os canários nos macaubais Fumaças distantes no azul do horizonte Na encosta do monte, formando espirais Vi tudo que amo na tranquilidade Mas minha saudade ainda era mais Passei uma noite no Rancho Amizade E vi na saudade o começo do fim A chuva caía naquele tugurio Num triste murmúrio por sobre o capim A noite avançava e eu não dormia Agora sabia que amar era assim Por fim entreguei-me ao sono profundo E a aurora do mundo caiu sobre mim Voltei pra cidade, fiquei na agonia Até que um dia meu bem encontrei Beijei a menina com todo carinho E aquele rostinho acariciei Cantando seguiu-me na linha da vida Na estrada florida que eu lhe mostrei Porque ela sabe que agora é só minha É minha rainha e eu sou o seu rei"
Sertanejo Raiz,Zilo E Zalo,Grande Esperança,"A classe roceira e a classe operária Ansiosas esperam a reforma agrária Sabendo que ela dará solução Para situação que está precária. Saindo projeto do chão brasileiro De cada roceiro ganhar sua área Sei que miséria ninguém viveria E a produção já aumentaria Quinhentos por cento até na pecuária! Esta grande crise que a tempo surgiu Maltrata o caboclo ferindo seu brio Dentro de um país rico e altaneiro, Morrem brasileiros de fome e de frio. Em nossas cidades ricas em imóveis Milhões de automóveis já se produziu, Enquanto o coitado do pobre operário Vive apertado ganhando salário, Que sobe depois que tudo subiu! Nosso lavrador que vive do chão Só tem a metade da sua produção Porque a semente que ele semeia Tem quer à meia com o  seu patrão! O nosso roceiro vive num dilema E o problema não tem solução Porque o ricaço que vive folgado Acha que projeto se for assinado, Estará ferindo a Constituição! Mas grande esperança o povo conduz E pede a Jesus pela oração, Pra guiar o pobre por onde ele trilha, E para a família não faltar o pão. Que eles não deixam o capitalismo Levar ao abismo a nossa nação, A desigualdade aqui é tamanha Enquanto o ricaço não sabe o que ganha O pobre do pobre vive de ilusão!"
