gênero,artista,música,letra
Sertanejo Raiz,Vieira Vieirinha,Boiadeiro É Meu Patrão,"Eu nunca fui boiadeiro Toda a vida eu fui peão Sou pobre, não tenho nada Sou um tocador de boiada Boiadeiro é o meu patrão Pé de boi bate na estrada A poeira então levanta Poeira de pé de boi Não irrita minha garganta Já comi dessa poeira Do corredor de estrada É um pobre sem valor Aquele que é comedor De poeira de boiada Eu nunca fui boiadeiro Toda a vida eu fui peão Sou pobre, não tenho nada Sou um tocador de boiada Boiadeiro é o meu patrão Antes que a vida termina Vou parar com essa andança No peito deste peão Ainda tenho esperança Ao lado de uma cabocla Que se chama Viridiana Ela vai ser sempre minha Morando numa casinha Nas bandas de Aquidauana Eu nunca fui boiadeiro"
Sertanejo Raiz,Vieira Vieirinha,Caçador,Eu tenho a minha canoa Fundo verde e barra clara Dois remos de guarantã E o varejão de caiçara Apoito leva uma arroba Jogo na água o bote para Eu tenho uma cartucheira De qualidade bem rara Uma dois cano trochado Que até pranchão ela vara Anta deita na fumaça Na hora que ela dispara Tenho uma trela de cachorro O Marengo e a Caiçara A sua especialidade Corre anta e capivara Solto os cachorro no rastro Vem rebentando taquara A anta se apincha na água Na correnteza ela para Vai com a cabeça de fora Minha dois cano dispara A bicha prancheia na água É só fisgar ela na vara Do couro eu tranço um laço Cabeçada e rédeas cara A carne eu vendo no açougue Mas pro gasto nós separa Também canto o cururu Nas noites de Lua clara
Sertanejo Raiz,Vieira Vieirinha,Chão Preto,Vai chegando o mês de agosto Vou tratando do meu peito Cantar na festa de peão É o nosso plano feito Oh chão preto Terra boa é barretos Tem gente de tudo canto Pela estrada e atalho Tem peões e catireiro E a grande queima do alho Oh chão preto Terra boa é barretos Aqui vai nossa homenagem Nesses verso que eu faço Pros amigo independente Aqui fica o nosso abraço Oh chão preto Terra boa é barretos
Sertanejo Raiz,Vieira Vieirinha,Morena Dos Olhos Pretos,Morena dos olhos pretos que tanto me faz penar O meu coração padece por deixar de te amar Vou me embora pra rio preto e aqui não torno a voltar Chorando de sentimento por não poder te levar Eu tanto por vós padeço e vós quanto ai de mim não faz Isto é um grande sentimento que do coração não sai Adeus morena bonita e adeus beijinhos sagais Vou me embora pra rio Preto e pra ti ver não venho mais A respeito de amor eu vou falar minha verdade Quem tiver seus amorzinhos que aproveite a mocidade Aproveite a namorar antes que o amor se acabe Esse mundo é um desengano e sorte ninguém não sabe No alto daquela serra onde canta os canarinhos Alembro e tenho saudade daquele nosso tempinho Que nóis dois caminhava junto recebendo seus carinho E meu pobre coração hoje em dia está sozinho
Sertanejo Raiz,Vieira Vieirinha,Peão de Boiadeiro,Eu nasci pra ser peão Peão de boiadeiro Amuntado em meu ruão Corto o chão o dia inteiro Oi vou buscar boi no sertão Dando vaga pros cocheiro E não existe mais chão Desconhecido estradeiro Oi lari sô peão estradeiro Eu toco qualquer boiada Sou culatra e sou ponteiro Não deixo boi de arribada Em riba do viradô Cada qua chama seu gosto Tenho o meu quarenta e quatro Justiça de Mato Grosso Oi mas porém eu sou de gosto Arrasto a minha Chilena Fazendo bater de gosto No coração das morena Oi lari sô peão estradeiro Eu toco qualquer boiada Sou culatra e sou ponteiro Não deixo boi de arribada Quando o rio está bufando Eu passo o boi a nado Parece que estou brincando No porto do Tabuado Oi qualquer paixão me adiverte Com pouco eu me satisfaço Contanto que a reis não fuja Do galeio do meu laço Oi lari sô peão estradeiro Eu toco qualquer boiada Sou culatra e sou ponteiro Não deixo boi de arribada
Sertanejo Raiz,Vieira Vieirinha,Recorte Moderno 2,"Aqui tem dois violeiro ai, ai Tão falando em me bater ai, ai Apanhar eu não apanho ai, ai Eu nasci foi pra morrê ai, ai Eu tenho o meu revórve Agora está na moda Se me batê urubu faz roda Conheço muitos caboclo Dizendo ser fazendeiro Na guaiaca não tem dinheiro Pra mim tem a ideia fraca Não tem dinheiro Pra que guaiaca? Me chamaram de mineiro Dessa vez eu achei bão Eu não durmo de butina Pra não apertá o dedão Mineiro não perde o trem Não fica na estação No cabo do trinta e oito Não perde revolução"
Sertanejo Raiz,Ze Fortuna E Pitangueira,Paineira Velha,Paineira velha abandonada Lá na estrada de meu sertão Tens uma história de meu passado Que está guardada no coração Eu a encontrei eras pequena Em meio ao mato onde nasceu Todas tardes eu a regava E assim depressa você cresceu Paineira velha na sua sombra Com minha amada fui tão feliz Colhendo as flores que você dava Mas o destino assim não quis E numa tarde você murchou E o canarinho emudeceu Pois no seu tronco só encontrei O nome dela e um adeus Paineira velha daqueles tempos Já se passaram muitos janeiros Ainda é tão boa a tua sombra amiga Hoje é pousada dos boiadeiros Já não existe mais o terreiro E o meu ranchinho o cipó cobriu E a sua casca cresceu de novo E o nome dela também sumiu Paineira velha fiel amiga Nossos destinos são sempre iguais Se estou contente você floresce Quando eu padeço suas flores caem Nascemos juntos paineira velha Vamos morrer nesta união De vossos galhos quero uma cruz De sua madeira quero o caixão
Sertanejo Raiz,Ze Fortuna E Pitangueira,Esteio de Aroeira,"Esteio de aroeira corroído pelos anos O vendável do tempo até hoje tu resiste Quem hoje vê teu vulto no sertão abandonado Não sabe que encerras sua história longa e triste Meu pai que te plantou na terra dura lá da mata Tu foste a cumeeira do teu rancho pequenino Só o vento frio da noite e o cantar dos curiangos Ficara acompanhando a solidão de teu destino Esteio de aroeira, também tenho a tua idade Meu pai te construiu para que fosses meu abrigo O tempo foi passando e só depois de muitos anos Pela primeira vez te encontrei esteio amigo Meu pai que também era o esteio firme da família Há muitos ano atrás longe daqui tombou sem vida Só tu me esperou esteio véio de aroeira Para me conhecer e ouvir a minha despedida Esteio de aroeira, quantas vezes esperança Ficaram sepultadas no teu tronco no passado Ainda tu conservas o sinal de uma lembrança Marcada no teu tronco pelo corte do machado Nós que nascemo junto esteio véio de aroeira Será quem vai primeiro ser tombado pela sorte Se és tu lá na floresta derrubado pelo tempo Ou eu por este mundo derrubado pela morte"
Sertanejo Raiz,Ze Fortuna E Pitangueira,Lembrança,"Lembrança por que não foges de mim Me ajude a arrancar do peito essa dor Afaste meu pensamento e o seu Porque vamos reviver esse amor Amando nós padecemos iguais Eu tenho o meu lar e ela também É triste ser prisioneiro e sofrer Sabendo que a liberdade não tem Vai, lembrança, não voltes mais Para acalmar os meus ais, deste dilema de dor Vai, para bem longe de mim Não posso viver assim, devo esquecer este amor Lembrança já imaginaste o que é Distante dois corações palpitar Querendo juntos viver sem poder Com outra ter que viver sem amar Enquanto você lembrança não for É esse o nosso dilema sem fim Pensando nela eu vivo a sofrer E ela também sofrendo por mim Vai, lembrança não voltes mais, para acalmar os meus ais Deste dilema de dor Vai para bem longe de mim, não posso viver assim Devo esquecer esse amor"
Sertanejo Raiz,Ze Fortuna E Pitangueira,Último Adeus,"Vem aurora raiando distante vou-me embora daqui soluçando Seu amor para outro pertence não convém mais ficar esperando Se seus lábios ingratos pudessem despedindo unirem-se aos meus Nessa valsa sentida que eu canto ouvirias baixinho meu último adeus Adeus, talvez não lhe vejo mais, se ouvir dentro da noite meus ais Não procure saber porque choro e depois se souber que eu morri Não lastimes que a morte é um alívio e a vida é tão triste ausente de ti. Vi de branco com outro ao seu lado quando a escada da igreja descia Era a noiva mais linda da tarde e eu era quem mais padecia O seu véu e a grinalda de flores aumentavam os encantos seus Vendo o povo lhe dar parabéns, compreendi que era aquele meu último adeus Adeus, talvez não te vejo mais, se ouvir dentro da noite meus ais Não procure saber porque choro e depois se souber que eu morri Não lastimes que a morte é um alívio e a vida é tão triste ausente de ti."
Sertanejo Raiz,Ze Fortuna E Pitangueira,Crime de Amor,"Desde os lindos tempos que eram estudantes. Osvaldo e Clarisse se amavam demais. Igual duas aves que não conheciam. Da vida enganosa seus golpes fatais. Um dia Osvaldo formou-se pra médico. E ela formou-se um ano depois. Casaram-se e foram em longa viagem. De lua-de-mel bem felizes os dois. Clarisse na viagem ao marido pediu. Se um dia uma dor a fizesse sofrer. Melhor que a matasse pois desejaria. Mil vezes a morte do que padecer. Passaram-se os anos e um dia Clarisse. Doença incurável pegou pra morrer. O doutor lembrou do pedido da esposa. Que nunca no mundo a deixasse sofrer. E uma injeção de terrível veneno. No braço da esposa aplicou a chorar. Enquanto injetava o veneno dizia. Agora meu bem você vai descansar. E olhando no rosto da esposa foi vendo. Seus olhos parando a cobrir-se de um véu. Qual duas estrelas perdendo seu brilho. Cobrindo-se aos poucos com as nuvens do céu. Ele enlouqueceu vendo o corpo gelando. Daquela que amava com tanto fervor. Matou pra atender o pedido da esposa. Roubando-lhe a vida pra livrar da dor. E assim encontraram Clarisse sem vida. E Osvaldo beijando seus lábios sem cor. Sorrindo e chorando, gritando que viessem. Ver quanto foi lindo seu crime de amor."
Sertanejo Raiz,Ze Fortuna E Pitangueira,Flor do Baile,"Eu estava cantando num baile  Prá esquecer a traição de um amor Quando ouvi os boêmios dizendo Entra agora no baile uma flor Eu olhei para ver quem entrava E chorei com profunda emoção Vi que era a mulher que um dia, Roubou a alegria do meu coração. REFRÃO: Flor do baile, É assim que os boêmios a chamam.  Mas o meu coração que a reclama, Sabe bem qual a flor que tu és Flor da lama, Que fugiu do jardim do meu lar,  E hoje vive tristonha a murchar Na orgia de seus cabarés. Quando ela com outro dançava Embalados por minha canção Um soluço embargou minha voz Não cantei e chorei de emoção Por lembrar que após tantos anos Onde vim encontrar meu amor Para mim ela hoje é uma sombra Mas para os boêmios do baile é uma flor. REFRÃO: Flor do baile, É assim que os boêmios a chamam.  Mas o meu coração que a reclama, Sabe bem qual a flor que tu és Flor da lama, Que fugiu do jardim do meu lar,  E hoje vive tristonha a murchar Na orgia de seus cabarés."
Sertanejo Raiz,Ze Fortuna E Pitangueira,O Primeiro Amor Não Se Esquece,O primeiro amor É a primeira flor de beleza infinda A primeira estrela A brilhar no céu numa noite linda O primeiro orvalho A molhar as flores no jardim da alma O primeiro sonho De felicidade numa noite calma Tudo o tempo apaga E desaparece Mas por onde for Do primeiro amor nunca a gente esquece O primeiro amor É o primeiro verso de uma poesia O primeiro canto De uma juriti ao raiar do dia O primeiro beijo A primeira jura cheia de esperança A primeira dor Que o destino põe num coração criança Tudo o tempo apaga E desaparece Mas por onde for Do primeiro amor nunca a gente esquece
Sertanejo Raiz,Ze Fortuna E Pitangueira,Retalhos de Amor,"Um lencinho banhado de pranto Que alguém a chorar jogou fora Um rastinho na areia da estrada À indicar que um amor foi embora Duas letras gravadas no tronco De uma linda paineira em flor São, são, são, meu senhor São retalhos de amor São, são, são, meu senhor São retalhos de amor Uma carta de amor desbotada Pelo tempo que tudo consome Um poema que traz no cantinho Iniciais pequeninas de um nome Um jardim onde fomos amados Numa vila qualquer do interior São, são, são, meu senhor São retalhos de amor São, são, são, meu senhor São retalhos de amor Um retrato de alguém que acompanha Nossos passos na estrada da vida Uma frase de amor que ouvimos Numa triste e cruel despedida A lembrança de um beijo perdido Num imenso oceano de dor São, são, são, meu senhor São retalhos de amor São, são, são, meu senhor São retalhos de amor"
Sertanejo Raiz,Ze Fortuna E Pitangueira,São Cristovão,"Diz a história sacra que josé e maria com jesus menino junto ao rio jordão Chegaram cansados para atravessá-lo, a um homem pediram sua proteção Ele era cristóvão que pegou o menino, e o rio a nado ele atravessou Foi a vez primeira que no mundo todo, um seu semelhante alguém transportou São cristóvão aceite, ai, ai, ai, ai...nossa devoção, ai, ai, ai, ai... Dê os motoristas, ai, ai, ai, ai... sua proteção, ai, ai... Por isso até hoje, nosso são cristóvão é dos motoristas o seu protetor Que na estrada longa tudo eles transportam progresso, fracasso, alegria e dor Oh, meu são cristóvão, olhe os motoristas, seja na neblina para ele a luz Mostre-lhe o caminho para que não haja na próxima curva uma nova cruz. São cristóvão aceite, ai, ai, ai, ai...nossa devoção, ai, ai, ai, ai... Dê os motoristas, ai, ai, ai, ai... sua proteção, ai, ai... Contra a chuva e o frio, longe da família que o espera em casa e o papai não vem Contra os assaltantes que na estrada escura, rouba-lhe a vida por alguns vintém Proteja seu carro, para que não quebre em lugar deserto, onde não haja luz Todo o motorista creia em são cristóvão, que de volta em casa ele lhe conduz. São cristóvão aceite, ai, ai, ai, ai...nossa devoção, ai, ai, ai, ai... Dê os motoristas, ai, ai, ai, ai... sua proteção, ai, ai..."
